ID,Date,SCORE,ForwardHead,LeftArmFallForward,RightArmFallForward,LeftShoulderElevation,RightShoulderElevation,ExcessiveForwardLean,LeftAsymmetricalWeightShift,RightAsymmetricalWeightShift,LeftKneeMovesInward,RightKneeMovesInward,LeftKneeMovesOutward,RightKneeMovesOutward,LeftHeelRises,RightHeelRises
ca568a95-3df8-4a0d-ba0a-e0fbedde849b.Kinect,8/25/2018,0.420362603173687,0,1.09,0.12,0,0.41,0,0,0,0,0,0.02,1.5,0.01,0.32
784f5295-ead0-41ea-bf0d-c9e62b629dd1.Kinect,9/4/2018,0.806122277194156,0,1.11,0.72,0,0,0,0,0,0,0.01,0.4,0,0,0
51561957-5e42-4ac2-a0bf-09fd7fcf19bd.Kinect,7/9/2018,0.73871554566071,0.93,1.34,1.48,0,0,0,0,0,0.09,0.09,0,0,0,0
71d7e034-c355-4bc6-af6a-7646437cff3e.Kinect,9/19/2018,0.513914995484672,0.72,1.33,1.24,0.98,0.68,0.88,0,0,0.01,0,0,0,0,0
3fabb3c4-9f40-413a-8410-9d3a92dea0dd.Kinect,10/8/2018,0.673437297076287,1.11,1.5,1.5,0.04,0.19,0.09,0,0,0,0.13,0,0,0,0
a0361c3e-9eaf-42af-936b-8d226cf08db5.Kinect,7/11/2018,0.01,1.36,1.5,1.5,0.57,1.5,0.47,1.27,0.12,0,0,1.02,0,1.05,0
f17c5ff1-d8cf-4d8d-bad6-8fa0c37c39eb.Kinect,7/27/2018,0.410344215837848,0.01,1.26,0.82,0.65,1.17,0.63,0.36,1.08,0,0,0,0,0,0
010540fd-6224-4b17-be8e-257d86307d90.Kinect,6/19/2018,0.641329606245703,0,1.21,1.19,1.49,1.5,0,0.43,0,0,0,0,0,0,0
74c3931a-c2f3-4f53-b543-c1f93492f13b.Kinect,7/20/2018,0.852752979656768,0,1.07,1.08,0,0,0,0,0,0,0,0.19,0,0,0
1d8e80b1-c6b0-42d5-8d52-2a7927ff306b.Kinect,7/26/2018,0.644073882632106,0,0.48,0.34,0,0.65,1.19,0,0,0.01,0,0,0,0,0
d9511b7d-a9c6-4010-b4b0-262329f0117e.Kinect,8/23/2018,0.304141323078814,0,0.07,0.38,0.69,1.5,0,0.01,0,0,0,1.29,1.09,0.61,0.09
0d2025ba-6c03-443d-8f94-bb20d8f04814.Kinect,8/23/2018,0.624697254989939,0,1.33,1.26,0,0.07,0,0,0,0,0,1.17,0,0,0
865ceffb-f3a4-4e3d-b75d-22befdef23af.Kinect,8/25/2018,0.0733967870638535,0,1.01,0.01,0.02,0,0,0,0,0,0,1.36,1.5,0.21,1.3
d8210f62-2aa4-4d61-912f-7b39d945442d.Kinect,9/7/2018,0.0734026285955392,0,1.01,0.01,0.02,0,0,0,0,0,0,1.36,1.5,0.21,1.3
1dc650a5-f2d4-4022-b45b-e2956470811b.Kinect,8/23/2018,0.770471762405662,0,1.41,1.38,0,0.11,0,0,0,0,0,0.37,0,0,0
cfedb0fa-ea73-4d79-bf28-81bdde053126.Kinect,8/20/2018,0.51642637056126,1.24,0.78,1.03,0,0,1.18,0.08,0,0,0,0,0,0,0
0bdd0e3c-1809-47be-9e71-28725a359a25.Kinect,8/14/2018,0.254192332279477,0,1.01,0,0,0.01,0,0,0,0,0,0,1.05,1.07,0
b08019d4-e7c7-4d23-a943-9ce8d6780562.Kinect,8/20/2018,0.407316779155009,0,1.08,0.13,0,0.42,0,0,0,0,0,0.02,1.5,0.01,0.35
b5ec9332-ffbb-4f45-a009-3853765b514b.Kinect,8/13/2018,0.489889131614517,0.04,0.03,0.02,0.12,1.24,1.09,0.79,0,0,0,0,0,0,0
0794bec7-908b-4a37-90fe-e4273e0b13f3.Kinect,8/23/2018,0.430612206291264,0,0,0.01,0.88,1.5,0,0,0,0,0,1.16,0,0.46,0.09
9fd25f2b-a1bc-401c-b306-58ac0790f8db.Kinect,8/23/2018,0.212911329285976,0,1.11,1.5,0.6,0,0,0,1.38,0,0,1.5,0,0,0
273e5689-a90f-46c7-901c-f03688d59b00.Kinect,10/3/2018,0.750906406682578,0.62,1.5,1.5,0,0.01,0,0,0,0,0.17,0,0,0,0
917c8c5f-ad76-4132-8e4f-8ce0e9eb430a.Kinect,8/23/2018,0.4995495058878,1.01,1.5,1.5,0.14,0.98,0,0,0,0,0.06,0.75,0,0,0
f209320f-49bd-44b5-b597-47e29aec3eba.Kinect,10/24/2018,0.508103929660208,0,1.5,1.5,0,0,0,0,0,0,0.16,1.32,0,0.18,0
48c2c955-59f2-411a-83e6-c3475de84658.Kinect,6/19/2018,0.876185719293564,0,1.21,1.21,0,0.02,0,0,0,0,0,0,0,0,0
57191ad1-0b4c-4118-9993-f26a2c172ddc.Kinect,7/12/2018,0.442555622094479,1.24,1.5,1.5,0.69,0.99,0.01,0,0,0.36,0.3,0,0,0,0.26
bacd8469-0ecd-4563-8b3c-92397d560475.Kinect,8/14/2018,0.01,0,1.09,0,0,1.12,0,0,0,0,0,0.07,1.5,1.28,1.42
e2d13361-af17-4da7-947d-daa978aff7bb.Kinect,6/19/2018,0.548095953734826,0.31,1.12,1.28,0,0.03,0.75,0.06,0,0,0.61,0,0,0,0
365f8301-c4ac-4824-90f9-7565688a4edd.Kinect,7/31/2018,0.338719100240565,0.7,1.41,1.32,1.01,0.61,0,0.73,0,0,0.13,1,0,0,0
64251152-eb39-4df2-82a2-d6aff9856355.Kinect,6/1/2018,0.862515661154324,0,1.35,1.19,0,0,0,0,0,0.01,0,0,0,0,0
7171d7a8-969f-42f5-b32f-e1581d90833d.Kinect,7/20/2018,0.655705261468076,1.3,1.28,1.44,0.23,0.42,0,0,0.06,0,0.06,0,0,0,0
b1ffbd9c-bc4e-4f24-816b-30ace37fca7b.Kinect,10/31/2018,0.428302089701735,0,1.08,0.12,0,0.32,0,0,0,0,0,0.01,1.5,0.01,0.32
cb03ef26-5e45-46db-99fc-817af246e819.Kinect,10/16/2018,0.855291818411646,0,1.01,1.07,0.01,0.37,0,0,0,0,0,0,0,0,0
13bc1271-6528-4ff0-9af9-e8f6b60fe408.Kinect,9/11/2018,0.345465831177855,0,0,0.02,0.32,1.35,1.15,0,1.4,0.02,0,0,0,0,0
8c886ed7-8f13-4fb0-8b2e-09605bab8da6.Kinect,9/6/2018,0.0802948118802188,0,1.01,0,0.03,0,0,0,0,0,0,1.36,1.5,0.18,1.28
f66dcbf1-5fb4-4ed7-8af7-cae1728e294c.Kinect,9/6/2018,0.438872298167035,1.04,1.09,0.7,0.07,0,1.14,0.55,0,0,0,0,0,0,0
3c5f07f6-0dc3-4b85-9732-6df4581b5afd.Kinect,5/9/2018,0.943449580001005,0,0.02,0.24,0.3,0.01,0,0,0,0,0,0,0,0,0
78b85a90-7875-4d00-a365-66f1c008b431.Kinect,6/19/2018,0.778969960332012,0,0.31,0.92,0.65,1.18,0,0,0,0,0.04,0.03,0,0,0
4fd39838-9b09-42e7-b934-ae58170a6acc.Kinect,7/17/2018,0.596730373854973,0,0.28,0.13,0.01,0.44,1.1,0,0.05,0.49,0.1,0,0,0,0
a7b7c17c-fbc6-4c20-9b08-bd12dc60f482.Kinect,9/21/2018,0.650403432045502,1.09,1.32,1.28,1.05,0.19,0,0,0,0,0.01,0,0,0,0
4ab88b74-e0a5-4556-ab96-acc608d6490b.Kinect,7/18/2018,0.485399260984522,0,0.46,0.27,1.5,1.38,0,0.41,0,0,0,0.03,1.17,0,0
d9bb7aed-fd50-4348-a6b4-0ec911951878.Kinect,8/23/2018,0.806793064188031,0.06,1.37,1.46,0.01,0,0.02,0,0,0,0,0.17,0,0,0
9736a94f-8020-4b0c-821c-51c4feb9b60f.Kinect,6/19/2018,0.418308785336235,0,1.5,1.5,0,0,0.17,0,0,1.02,1.09,0,0,0.31,0.44
05529426-0dad-413e-8713-495810f32155.Kinect,10/19/2018,0.300655765524111,0,1.08,0.13,0,0.42,0,0,0,0,0,0.02,1.5,0.11,0.61
fed923af-f41e-42bc-8799-3a9f8a5f2129.Kinect,10/18/2018,0.830883164743831,0.08,1.33,1.28,0.22,0.13,0,0.02,0,0,0,0,0,0,0
cd826662-8487-405d-ad7c-974da41b8ebd.Kinect,8/24/2018,0.131525686870988,0,1.37,0.53,0,0.12,0,0,0,0,0,0.02,1.5,1.04,0.51
d7cdc077-aa9d-431d-b5b6-056192e7aa21.Kinect,5/9/2018,0.65207840678553,0.27,0,0.01,0,0.43,0.06,1.11,0,0,0,0.19,0,0,0
dc3c4f27-d470-4579-b8b5-0b503918bc02.Kinect,9/11/2018,0.583332101725823,0,0.62,0,0.03,1.21,0,0,0,0,0,0.47,0.49,0.33,0.14
968e086f-0e83-4fe6-a0fb-360a3807d472.Kinect,10/24/2018,0.747346450984614,1,1.5,1.47,0,0.01,0,0,0,0,0,0,0,0,0
3698c62c-3319-4eb0-a54c-d897302ccd51.Kinect,7/29/2018,0.842675149149524,0,0.16,0.08,0.08,0.94,0,0.23,0,0,0,0,0,0,0
a092466d-7971-40c2-a271-8627e9222268.Kinect,8/23/2018,0.820104632671946,0.25,1.21,1.25,0.07,0.28,0,0,0,0,0,0,0,0,0
f9a2f4a2-c452-4388-a95d-962b3a446062.Kinect,5/10/2018,0.843850470228644,0,0.48,0.25,0,0,0,0,0,0.04,0.53,0,0,0,0
992e0872-7309-48b9-bba6-2dbf32f53631.Kinect,8/25/2018,0.407467293590437,0,1.08,0.13,0,0.42,0,0,0,0,0,0.02,1.5,0.01,0.35
0e00991d-ad0b-47a9-9b0d-725f6431205e.Kinect,7/19/2018,0.766075235587161,0.31,1.37,1.2,0.62,0.14,0,0,0,0,0,0.01,0,0,0
5857090d-d6b0-4e93-8027-f9d2d9882bd9.Kinect,8/23/2018,0.788070833209937,0,1.38,1.26,0,0.42,0,0,0,0,0.12,0.15,0,0,0
cdc04ad3-6c53-4e26-be24-27b3e340df26.Kinect,7/20/2018,0.793464585981653,0.19,1.15,1.21,0.65,0.57,0,0,0,0,0,0,0,0,0
3ae1b129-a340-4f30-90d7-5d15004d001d.Kinect,10/23/2018,0.763915845527797,0.32,1.42,1.43,0.02,0.52,0,0,0.03,0,0,0,0,0,0
f3d9132a-fa0b-4aa1-b6fb-ecec9af50552.Kinect,5/10/2018,0.892282101516407,0,0.01,0,0,0.3,0.06,0.03,0,0,0.27,0,0,0,0
150360a5-8bbf-475b-9322-8bc714b7fc70.Kinect,7/20/2018,0.861829211688901,0,1.04,1.04,0.03,0,0,0,0,0,0.15,0,0,0,0
b8fb5cdd-f0cd-47a0-9127-4989f1bd2ae5.Kinect,5/9/2018,0.549539416663452,0,1.4,1.26,0,0.28,0,0.14,0,0,0,1.26,0,0,0
44ee313c-cbce-4db7-9d87-6cc796345970.Kinect,5/9/2018,0.853695023301055,0,1.38,1.43,0,0,0.01,0,0,0,0,0,0,0,0
a794de4f-e050-42d5-86fd-65f52c596dd3.Kinect,8/14/2018,0.0900585842237629,0,1.01,0.13,0.1,0.18,0,0,0,0,0,0,1.5,1.22,1.03
add7bb3c-f7bb-4772-9c2d-3654d5e88b1e.Kinect,6/20/2018,0.569957653429505,1.1,1.36,1.5,0.51,0.1,0,0,0,0,0.59,0,0,0,0
261e08dd-1429-43b5-97b2-dbfd8ff9f7cd.Kinect,5/31/2018,0.0205080828910251,1.11,1.1,1.17,1.08,1.26,1.23,0,1.5,0.39,0.04,0,0,0,0
556d5889-aa30-4bcb-ae6a-5c89122bcdcf.Kinect,8/15/2018,0.08915291060181,0,1,0.02,0.02,0,0,0,0,0,0,1.47,1.5,0.46,1.26
8d0b4b52-0b95-4a53-b5fd-cc19c25e75e8.Kinect,8/26/2018,0.0733972094638064,0,1.01,0.01,0.02,0,0,0,0,0,0,1.36,1.5,0.21,1.3
71acc85b-8f77-42a8-a170-6a6622577c8f.Kinect,8/23/2018,0.857643133749628,0,1.41,1.42,0,0,0,0,0,0,0,0,0,0,0
f0a2c575-37c1-42e8-82d7-7e79fda5443b.Kinect,5/9/2018,0.700018456090505,0,0,0,1.19,1.38,0.09,0.13,0,0.03,0.58,0,0,0,0
4d67d7c5-4c12-4d8f-b3d5-369b1c348421.Kinect,5/10/2018,0.612825052759615,0,0.99,0.21,0,0.15,0.12,0,1.08,0.15,0.12,0,0,0,0
30de0880-8117-48e7-870f-fc1fb294073f.Kinect,6/8/2018,0.612622529229609,0,0.52,0.38,0.03,0.56,0,0,0,0,0,0,1.22,0,0.08
2413e807-faf1-44a2-a768-70877939ad6e.Kinect,7/9/2018,0.802624172456511,0,1.48,1.37,0.48,0.24,0,0,0,0,0,0,0,0,0
ace0cc41-5ef0-49f1-a764-d0181b016ccb.Kinect,8/14/2018,0.690920405850128,0.05,1.5,1.5,0.51,0.26,0,0,0.29,0.21,0,0,0,0,0
01b1bc6c-d68e-43c3-8ba0-df5b90421ca0.Kinect,10/26/2018,0.44221605500242,0.25,1.13,1.27,0.36,0.87,1.03,0.21,0,0,0.34,0,0,0,0
7f9792d6-0ce9-4970-aa47-018e465f2223.Kinect,9/7/2018,0.678885096919773,1.06,1.43,1.5,0.19,0.3,0,0,0,0,0.17,0,0,0,0
a5678d31-8370-40a7-8c96-cdb3d6519365.Kinect,9/11/2018,0.488948698338334,0.17,0.53,0.03,1,0.94,0.6,0,0,0.16,1.08,0,0,0,0
7d6460db-84a2-401a-8c50-8d6c2f0bd492.Kinect,7/10/2018,0.658471674002682,1.13,1.42,1.43,0.19,0.04,0,0,0,0,0.32,0,0,0,0
b8e64200-436e-45a8-934e-70e251864ae7.Kinect,6/1/2018,0.512099475866408,0.08,1.5,1.43,0,0.5,0,0.05,0,0,0.16,1.34,0,0,0
20ffd153-96cb-4f0c-b584-0317c893108a.Kinect,8/27/2018,0.642737903178095,0.62,1.5,1.5,0,0.12,0.39,0,0,0,0.26,0,0,0,0
1750967d-f183-4067-a7b1-99bf0c9f8926.Kinect,11/1/2018,0.354312813846897,0,1.08,0.15,0,0.42,0,0,0,0,0,0.04,1.5,0,0.48
46ac28ac-e2be-4676-ab4a-801c300212a1.Kinect,6/20/2018,0.499565033239554,0.01,1.39,1.45,0,0,0,0.34,0,0,0,1.41,0,0,0
648bb474-8f69-43b7-9598-63f72041e02d.Kinect,6/19/2018,0.338290104903607,0,1.16,1.26,1.02,1.29,0,0.12,0,0,1.5,0,0,0.2,0.11
07a700fc-527b-4fd0-98fe-77a7dddd5efd.Kinect,7/10/2018,0.729771821357177,1.08,1.3,1.26,0.31,0.17,0,0,0,0,0,0,0,0,0
3e5b9e3f-8c77-4538-a16b-171f49919715.Kinect,7/27/2018,0.754212866814482,0.25,0.82,0,0.73,1.37,0,0,0,0,0,0,0,0,0
3ce576d2-d9c6-4f8e-b7ee-8b8399fe5edc.Kinect,9/11/2018,0.427486318710338,0.38,1.12,1,0.17,1.2,1.5,0,0,0,0,0,0,0,0
67098ae8-77bc-41d6-b372-6a5a55392adf.Kinect,9/6/2018,0.433347354970594,0.35,0.72,0.35,0.04,0.52,1,1.02,0,0,0,0,0,0,0
5c01fb97-4e3c-4cba-95cd-959f2169f120.Kinect,7/20/2018,0.690149187791591,0.98,1.29,1.39,0.3,0.35,0,0,0,0,0.17,0,0,0,0
e2c06f9a-9cd9-42dd-9cf0-3c12f93218fb.Kinect,8/29/2018,0.719989704916024,0,1.42,1.5,0,0,0,0,0,0,0.65,0,0,0,0
09900cb1-8fac-4a87-b0d7-10fe967208fc.Kinect,9/26/2018,0.577839469551873,0,1.5,1.5,0,0.4,0.67,0,0.48,0,0,0,0,0,0
0738b0cc-1718-4777-ba66-b95cdf750670.Kinect,10/8/2018,0.96302809463323,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0
909bd4cc-539c-467e-bd28-73acb31aa849.Kinect,7/20/2018,0.731926108102182,0.3,1.23,1.37,0.72,1,0,0,0,0,0,0,0,0,0
74718db6-369a-4da9-897e-9ba09ac5932c.Kinect,7/12/2018,0.598572843020463,0.71,1.41,1.47,1.23,1.28,0,0,0,0.05,0.26,0,0,0,0
86fd51a9-b2a2-4920-8696-37fe66cda014.Kinect,7/20/2018,0.626486325025284,0,0,0.02,1.13,1.5,0,0,0,0,0,1.1,0.07,0,0
52f45ccd-1621-459b-b183-f0421a4c523b.Kinect,6/20/2018,0.136714353342488,0.04,1.5,1.5,0,0,0.46,0.13,0,0,0.73,1.5,0,0.72,0.03
1d0b9df3-89e7-43bc-bebc-2c79785211d5.Kinect,10/26/2018,0.838912211679544,0.04,1.5,1.5,0,0,0,0,0,0,0.03,0,0,0,0
4121c5fb-7def-47fc-a9fe-cfa0b7a9db05.Kinect,8/29/2018,0.447968656942061,1.4,1.47,1.5,0.22,0.15,0,0,1.18,0,0,0,0,0,0
97104eff-3e7f-401a-aa0e-c1a513b872c5.Kinect,10/19/2018,0.7826276929284,0,1.4,1.5,0,0,0,0,0,0.01,0.33,0,0,0,0
12bec720-7604-4e43-98ce-9461bb2f4d5e.Kinect,8/15/2018,0.407151673151191,0,1.08,0.13,0,0.42,0,0,0,0,0,0.02,1.5,0.01,0.35
885e28bd-4ad1-4b82-befc-816b9ecb94f5.Kinect,7/11/2018,0.27350826871389,1.39,1.44,1.5,0.37,1.06,0.02,1.02,0,0.04,0.6,0,0,0,0
3630be92-1a38-476a-b9f6-9465c76e5f05.Kinect,7/20/2018,0.0629777500596663,0,0.68,1.16,1.44,1.5,1.26,1.04,0,0,1.04,0,0,0,0
b300e92d-d950-451c-9182-20f1305e4801.Kinect,6/27/2018,0.714359342345909,0,1.02,0.98,0,0,0.08,0.02,0,0,0.81,0,0,0,0
316e1cb3-23c1-4ca7-a6b7-0630f4d56163.Kinect,7/27/2018,0.695670880795299,0,1.5,1.5,1.06,1.44,0,0,0,0,0.04,0,0,0,0
a2c8ecfd-5b71-45b0-889f-539d94644fab.Kinect,9/27/2018,0.731598154558859,0.48,1.5,1.5,0,0,0.28,0,0,0,0,0.06,0,0,0
2bf9bd53-9ee1-4e8f-ab7f-f5dd1d64046f.Kinect,8/21/2018,0.857991530114422,0,0.56,0.23,0,0.13,0,0,0,0,0,0,0.35,0,0
b05fcbf5-2cbe-49b9-a152-820ae88549e2.Kinect,6/1/2018,0.372670803675709,1.5,0.15,0,1.13,1.29,0,1.5,0,0,0.15,0,0,0,0
79a58a3e-07eb-4e77-bb12-d2c06a09c72e.Kinect,6/19/2018,0.507171677301943,0,1.2,1.05,0.22,1.38,0,0,0.15,0,1.01,0,0,0,0
77912f60-7b04-475a-ba68-916cf55a1b06.Kinect,10/19/2018,0.867560283859153,0,0.93,0.58,0.08,0,0,0,0,0.11,0.15,0,0,0,0
77c87b60-a528-49d8-8cdb-4f3c8418d4c3.Kinect,7/18/2018,0.612466503176233,0.3,0,0,0.65,1.42,0.88,0,0,0.02,0.18,0,0,0,0
cb6419b5-04e8-47a3-8d12-6ac5b54831a6.Kinect,5/21/2018,0.670207234427265,0,1.04,0.48,0.52,1.48,0,0.37,0,0,0,0,0,0,0
4e081322-3e1b-40d3-8ace-0d1864b9119d.Kinect,6/19/2018,0.258181968332973,0.83,0.79,1.08,0.77,1.31,0,0,1,0.08,1.08,0,0,0,0
e9ac17b4-d5bf-461a-ae7f-fe9d5ef2316d.Kinect,7/24/2018,0.788515860086557,0,1.09,0,0,0,0,0,0,0.51,0,0,0.12,0,0
b6949140-dd91-4cca-99ae-0290b771a082.Kinect,8/23/2018,0.723288562121242,0.23,1.37,1.37,0.19,0.99,0,0,0,0,0.08,0,0,0,0
284dde88-d164-4b6c-8368-b61d7dbc455b.Kinect,10/11/2018,0.840539357768752,0.1,1.35,1.25,0,0,0,0,0,0,0.06,0,0,0,0
1801e02b-165d-4448-81c3-4060abf63fde.Kinect,7/20/2018,0.630091000390439,1.33,1.14,1.28,0.72,1.04,0,0,0.01,0,0,0,0,0,0
7c70766a-0b01-40a0-91b5-e10d3830b039.Kinect,6/27/2018,0.0490242243267836,1.15,1.5,1.5,1.3,1.39,1.5,0,0,0,1.22,0,0,0,0
a04dc0df-743e-47fc-a6fd-a9828c264185.Kinect,7/10/2018,0.700365537980314,1.38,1,1.06,0.32,0,0,0.06,0,0.05,0.04,0,0,0,0
de282db0-cf92-4a41-9b33-21e0a0abd362.Kinect,9/26/2018,0.0957046547784983,0.77,1.33,1.35,0.59,1.17,1.5,1.14,0,0,0.22,0,0,0,0
d01facf5-d17f-466a-8a25-780f78cbd730.Kinect,9/11/2018,0.518054812444843,1.5,1.06,0.26,0.17,0.09,0.58,0.45,0,0,0,0,0,0,0
a209c8d8-622a-4b52-b772-27087def49a3.Kinect,7/10/2018,0.505655765159666,0.42,1.11,1.06,1.08,1.1,0,0,1.04,0.1,0,0,0,0,0
6c8be761-3309-43d2-ad46-110095803d6a.Kinect,10/22/2018,0.747445526828304,0.02,1.46,1.5,0.12,0,0,0,0,0,0.43,0.12,0,0,0
da21703e-a06f-40bb-aa1c-1af6e42b5eb4.Kinect,9/11/2018,0.740007042575879,1.1,1.23,1.21,0.04,0.23,0,0,0,0,0,0,0,0,0
6cd80125-2ab1-488d-aab4-20f2423174cd.Kinect,7/11/2018,0.669174824319637,0.54,1.5,1.5,0.98,1.16,0.04,0,0,0,0,0,0,0,0
8ec8709a-51d7-44b1-924b-ab0f59d8ae9b.Kinect,8/26/2018,0.406612676449018,0,1.08,0.13,0,0.42,0,0,0,0,0,0.02,1.5,0.01,0.35
bfc48166-24ad-43ca-9687-00f12aeca99e.Kinect,9/26/2018,0.823288309621185,0,1.5,1.5,0,0,0,0,0,0,0,0.13,0,0,0
6a890952-dc19-4293-b5cd-4ca77e406917.Kinect,8/24/2018,0.0553760818342776,0,0.88,0,0,0.68,0,0,0,0,0,0.32,1.5,1.2,1.21
d65b9519-85cd-49d2-8736-79262694db26.Kinect,10/3/2018,0.964560128804266,0,0,0,0,0.15,0,0,0,0,0.09,0,0,0,0
2f6278d8-fb63-4d30-9c4c-23eee4f45d9f.Kinect,10/19/2018,0.417628820254959,0.64,1.42,1.43,0.67,0.92,1.03,0,0.06,0,0.32,0,0,0,0
249d1baf-bc40-4480-802a-c5ff41768011.Kinect,7/27/2018,0.37277544890643,0.35,0.45,0,0.17,1.2,0,0,0,0,0,0.67,0,0.67,0.72
e88367ad-df99-4410-9c56-1ac5b110d4a2.Kinect,9/11/2018,0.558234950292291,0,1.34,1.36,0.36,0.25,1.32,0.01,0,0,0,0,0,0,0
eaed31c4-d6c6-41c8-837a-00d19479843d.Kinect,9/11/2018,0.180535995524352,1.42,0.73,0.08,0.68,0.94,1.37,0,1.17,0,0,0,0,0,0
6d613abb-9b62-4c9e-bd39-60c208491efd.Kinect,9/19/2018,0.873653305499967,0,0.17,0,0.12,1.06,0,0.01,0,0,0,0,0,0,0
070de82c-3930-4f7b-937a-116c54076160.Kinect,9/6/2018,0.685016446742272,1.23,1.5,1.5,0.11,0.38,0,0,0,0,0.01,0,0,0,0
122c90dc-ebdf-4238-8bc8-3d33bf3c110a.Kinect,7/11/2018,0.625001382462601,0.03,1.25,1.23,0,0,1.06,0,0,0,0.16,0,0,0,0
0bed6af7-bc7b-4279-b2a4-9cfb2d74c761.Kinect,5/31/2018,0.823101370384251,0.11,0.06,0.11,0.01,0.79,0,0.35,0,0,0,0,0,0,0
f742ec6b-1175-48b7-bd42-192f37d77d57.Kinect,5/10/2018,0.71193235068408,0,1.05,1.04,0,0.13,0.38,0.34,0,0.08,0.11,0,0,0,0
713d00b4-ca5c-4285-b3b0-76a3e5c254c4.Kinect,5/10/2018,0.817725426932063,0,0.52,0.7,0.02,0.69,0,0,0.05,0.09,0.16,0,0,0,0
5d668b1e-3be1-48cf-836b-f9d327c7b4bf.Kinect,8/15/2018,0.62581234714626,0,0.8,1.23,0.08,0.99,0,0.01,0.38,0,0,0,0.37,0,0
8452bac0-735d-4eae-8dab-01827e37481d.Kinect,9/7/2018,0.692299285349452,1.06,1.39,1.5,0.42,0.36,0,0,0.01,0,0.02,0,0,0,0
4072bb99-8aa7-4cab-b4de-986865ab47f1.Kinect,9/11/2018,0.4652225257829,0,1.45,1.41,0.04,0.65,1.12,0,0,0,0.49,0,0,0,0
4880976d-a92f-4d75-8e0b-1f5ce7aeddef.Kinect,9/26/2018,0.252786421991414,0.11,1.36,1.23,1.37,1.5,1.22,0,0,0,0.23,1.02,0,0,0
b0cf6cce-156f-42f1-8f04-775d7556233f.Kinect,6/11/2018,0.522840960674456,0.18,1.04,1.11,1.04,1.21,0.1,0,1.02,0,0,0,0,0,0
971eb637-c7e5-46c3-b4dd-b2f1982e8fc5.Kinect,8/25/2018,0.410857517081224,0,1.08,0.13,0,0.42,0,0,0,0,0,0.02,1.5,0.01,0.34
7c0f9921-dec7-4fa9-a2f9-79405577d7a7.Kinect,7/9/2018,0.458310448501875,1.17,1.05,0.61,0.63,0.71,1.14,0,0.02,0.06,0,0,0,0,0
14696efc-e7cd-48c9-918c-afe259efc91b.Kinect,8/23/2018,0.775201168878296,0,1.5,1.5,0,0.01,0,0,0,0,0.36,0,0,0,0
1be4e09a-8fb3-4585-8f44-d442ef573a0b.Kinect,10/26/2018,0.683575310024863,0.01,1.5,1.5,0.02,0,0,0,0,0,0.27,0.81,0,0,0
50b89dcd-f322-409a-95d6-f8910829d1b1.Kinect,8/25/2018,0.431366120218351,0,1.08,0.13,0,0.29,0,0,0,0,0,0.02,1.5,0.01,0.32
a205cafa-fba3-4d32-b4fb-c64020f04cb2.Kinect,7/26/2018,0.762449403922255,0.96,1.17,1.26,0,0,0,0,0,0,0.07,0,0,0,0
e8a6de5a-6e83-433b-bb98-3891081c7fb3.Kinect,5/9/2018,0.49306186638438,0,1.2,1.19,0.53,0.35,0,0.38,0,0,0,1.28,0,0,0
cb44f03f-3308-476d-b9cd-d9158c03d4c6.Kinect,8/20/2018,0.784976988558514,0.43,1.45,1.5,0.21,0.02,0,0,0,0,0,0,0,0,0
ecdf41f1-1878-427e-8ace-c9117d13f519.Kinect,5/31/2018,0.685449500596794,1.02,1.21,1.5,0.21,0.25,0,0,0,0,0.18,0,0,0,0
2da04a9f-82b2-40e4-9586-979ca7f3bd01.Kinect,5/31/2018,0.843319495168439,0.04,0.1,0.13,0,0.41,0,0.2,0,0,0.27,0,0,0,0
d73625e1-98a3-4f85-9c46-d07630d6c6da.Kinect,8/31/2018,0.510105843715637,0.16,1,0.65,0.02,0.93,0.38,1,0,0,0,0,0,0,0
c33b30a0-8c48-4362-b422-30240363a88c.Kinect,9/7/2018,0.473375821783509,1.5,1.37,1.47,0.49,0.05,0,0.9,0.31,0,0,0,0,0,0
449fbc8f-3445-4de8-bfdf-8ba2a5e876d2.Kinect,5/30/2018,0.852848756922841,0,0.44,1.2,0.09,0.26,0,0,0,0,0,0,0,0,0
f3d7b618-4d26-4011-bec7-951c2b142fe6.Kinect,9/11/2018,0.471840747984261,1.19,1.5,1.5,0,0,1.29,0,0,0,0,0,0,0,0
e39aeb60-be68-4140-8811-6d58278e66b1.Kinect,6/5/2018,0.607092087163249,0.08,1.21,1.01,0.49,0.24,0,1.07,0,0,0,0,0,0,0
37f90118-46d5-406f-a3d1-4fe2e7390c00.Kinect,8/23/2018,0.660268732635225,0.08,1.39,1.4,0.73,0.2,0,0,0,0,0.58,0.13,0,0,0
dbabd1a7-813f-494b-b689-5938bfd68cbd.Kinect,7/24/2018,0.460060454503505,1.13,0,0,0.12,0.89,0.6,1.07,0,0,0,0,0,0,0
91d813b2-4a93-4ac2-88d7-27373d7a297c.Kinect,9/10/2018,0.615035146077044,1.21,1.1,1.26,0.77,1,0,0,0.15,0.02,0,0,0,0,0
46809e19-ee61-4cf1-913c-108361276a16.Kinect,6/19/2018,0.514481082734293,0,1.45,1.5,0.5,0.47,0,0.39,0,0,0.55,0,0,0.24,0
